t,Avonmouth Docks,Avonmouth Primary,Bedminster,Bishopsworth,Bower Ashton,Broadweir Primary,Cairns Road,Clifton,Cotham Primary,Eastville,Feeder Rd 11kv,Feeder Road B,Filton DC,Kingsweston,Lockleaze,St Pauls Bsp 11kv,Stoke Bishop,Whitchurch,Woodland Way,Iron Acton,Seabank
2020-03-01 20:00:00,-1.9,-12.35843695,-14.41912877,-9.68338,-2.5145,-3.349608432,-26.82876,-19.2755,-5.69,-10.97,-31.787,-8.87,-9.880659,-4.411,-10.68902,-29.34132,-8.39078,-10.898875,-21.3785,0,0
2020-03-01 21:00:00,-1.995,-11.52944795,-12.98533852,-8.85756,-2.338625,-3.302561282,-24.85998,-17.955,-5.55,-10.05,-29.184,-8.3,-9.658287,-2.72,-9.86423,-27.61593,-7.60361,-9.676225,-18.915,0,0
2020-03-01 22:00:00,-2.508,-10.6422933,-11.224051,-7.6834,-2.050875,-2.967760606,-21.1147,-15.7035,-5.44,-8.62,-26.011,-7.68,-9.297558,-2.548,-8.86236,-25.31047,-6.53505,-8.490625,-16.133,0,0
2020-03-01 23:00:00,-2.907,-9.67402575,-10.09966475,-6.50871,-1.830125,-2.81353636,-17.68482,-13.471,-5.38,-7.27,-23.3795,-7.2,-8.400483,-2.717,-7.5164,-23.67096,-5.68841,-7.243275,-13.4875,0,0
2020-03-02 00:00:00,-2.926,-9.2937569,-9.751179333,-6.14713,-1.797,-2.644017508,-16.6858,-13.262,-5.32,-7.08,-23.142,-7.08,-7.957692,-3.105,-6.94469,-23.4783,-5.26281,-7.206225,-12.649,0,0
2020-03-02 01:00:00,-3.2015,-9.65132455,-10.07851665,-5.78631,-1.978375,-2.398406053,-17.4439,-13.68,-6.05,-7.69,-24.0825,-6.99,-8.043543,-2.43,-7.1725,-25.13491,-5.53014,-7.218575,-13.2795,0,0
2020-03-02 02:00:00,-3.192,-9.42392875,-9.489242166,-5.50337,-1.905875,-2.256622547,-16.52259,-13.186,-5.31,-7.05,-22.6195,-6.71,-7.829073,-2.384,-6.7716,-23.44068,-5.27288,-6.9407,-12.649,0,0
2020-03-02 03:00:00,-3.23,-9.2164326,-9.133661527,-5.31988,-1.81625,-2.256622547,-15.57164,-12.692,-5.3,-6.35,-21.679,-6.45,-7.680321,-3.1,-6.29223,-22.31968,-4.88072,-6.5208,-11.869,0,0
2020-03-02 04:00:00,-2.2895,-9.02947165,-8.712861597,-5.22422,-1.720625,-2.34651536,-14.58383,-12.0365,-5.26,-5.93,-20.71,-6.31,-7.435089,-3.276,-5.95688,-21.0824,-4.60465,-6.440525,-11.219,0,0
2020-03-02 05:00:00,-2.4985,-9.06441835,-8.736115448,-5.31554,-1.71325,-2.401657952,-14.44665,-12.0175,-5.3,-5.8,-20.786,-6.53,-7.391673,-3.233,-5.90501,-20.99082,-4.52941,-6.3973,-11.1735,0,0
2020-03-02 06:00:00,-2.8025,-9.8712353,-9.800117058,-6.07471,-1.933,-2.771997348,-15.82966,-12.8725,-5.63,-6.3,-22.477,-7.31,-7.671186,-2.833,-6.49059,-22.79259,-4.94456,-6.983925,-12.467,0,0
2020-03-02 07:00:00,-5.3675,-11.5138233,-13.31735303,-8.50545,-2.332875,-3.289255693,-20.27851,-15.751,-6.2,-8.21,-27.835,-8.53,-8.620092,-3.162,-8.26462,-27.52188,-6.32491,-8.65735,-16.1655,0,0
2020-03-02 08:00:00,-6.8305,-13.0119844,-15.82552431,-9.54084,-2.74125,-4.297641185,-23.86628,-18.411,-7.39,-9.66,-31.768,-10.01,-8.637093,-3.87,-9.13102,-31.94337,-6.9255,-9.725625,-18.59,0,0
2020-03-02 09:00:00,-5.985,-13.65013885,-16.08753587,-9.65397,-2.698625,-5.085827524,-24.4815,-19.855,-8.33,-9.66,-31.939,-11.22,-8.670069,-4.394,-9.45972,-34.3655,-6.77179,-9.421425,-18.629,0,0
2020-03-02 10:00:00,-6.3365,-13.2983385,-15.93280827,-9.70814,-2.497625,-5.621414682,-24.49024,-20.786,-9.78,-9.54,-32.111,-11.74,-8.695854,-4.118,-9.32767,-35.35886,-6.56127,-9.0454,-18.6095,0,0
2020-03-02 11:00:00,-2.6695,-13.02114065,-16.13410088,-9.69347,-2.544625,-6.531470983,-24.33197,-21.0615,-9.46,-9.54,-32.038,-11.77,-8.730054,-5.002,-9.38999,-35.57019,-6.52156,-9.09935,-18.46,0,0
2020-03-02 12:00:00,-3.914,-13.0900033,-16.4146301,-9.66429,-2.551625,-6.591826025,-24.22671,-21.242,-9.46,-9.34,-32.478,-11.94,-10.250586,-5.121,-9.38239,-35.53528,-6.50617,-9.02915,-18.356,0,0
2020-03-02 13:00:00,-4.1705,-12.6712444,-15.84976999,-9.58431,-2.5255,-6.615475066,-23.9153,-20.9855,-9.43,-9.18,-31.702,-11.86,-10.217574,-5.336,-9.30715,-35.85434,-6.56849,-9.05385,-18.3235,0,0
2020-03-02 14:00:00,-5.263,-12.6597746,-15.12373213,-9.52728,-2.465875,-6.524472233,-23.83835,-20.2065,-9.34,-9.11,-31.206,-11.53,-10.188594,-3.995,-9.28321,-34.77172,-6.68515,-8.90305,-17.9205,0,0
2020-03-02 15:00:00,-4.9665,-12.82637955,-14.96137452,-9.63332,-2.4445,-6.524472233,-23.87369,-19.8455,-9.22,-9.34,-31.0225,-11.38,-10.230075,-4.948,-9.27922,-34.54332,-6.64848,-9.1377,-17.8945,0,0
2020-03-02 16:00:00,-4.8265,-12.9087857,-15.06676785,-9.70532,-2.42525,-6.388354335,-24.0597,-19.665,-9.05,-9.49,-31.1325,-11.15,-10.278459,-6.502,-9.48138,-34.17517,-6.64525,-9.593675,-18.9345,0,0
2020-03-02 17:00:00,-5.7795,-13.19401705,-15.86811629,-9.96224,-2.539875,-6.358744658,-25.07449,-20.1495,-8.18,-10.04,-33.1455,-10.97,-10.365102,-8.937,-10.2676,-35.29452,-7.35965,-11.037975,-21.658,0,0
2020-03-02 18:00:00,-3.999,-13.2887781,-15.99418888,-10.65718,-2.70475,-6.330608974,-28.47701,-21.394,-7.26,-11.08,-35.1215,-10.77,-10.331631,-8.859,-11.115,-35.32955,-8.75121,-12.3747,-23.6535,0,0
2020-03-02 19:00:00,-3.2425,-13.3308826,-17.81408516,-11.18662,-3.022625,-5.799144321,-30.47581,-22.629,-6.91,-12.44,-37.0405,-10.72,-10.421451,-8.038,-11.96658,-34.23667,-9.3613,-12.6464,-24.9015,0,0
2020-03-02 20:00:00,-2.114,-12.633822,-16.27634473,-10.47847,-2.862125,-4.744720339,-28.89064,-20.7955,-6.39,-11.55,-34.162,-9.8,-10.593378,-5.718,-11.22254,-32.47575,-8.53708,-11.466975,-22.5355,0,0
2020-03-02 21:00:00,-3.228,-11.88366495,-14.46782694,-9.4797,-2.546375,-3.804290216,-25.5474,-18.8765,-5.99,-10.27,-30.9605,-9.25,-10.418058,-5.885,-10.13023,-30.08726,-7.97981,-10.1764,-19.9355,0,0
2020-03-02 22:00:00,-3.0455,-10.44603945,-12.28832168,-8.06287,-2.204375,-3.242977296,-21.78274,-16.549,-5.78,-8.76,-26.999,-8.19,-10.091637,-5.792,-9.00714,-27.03624,-6.60326,-8.502975,-16.64,0,0
2020-03-02 23:00:00,-2.0235,-9.6169412,-10.60326712,-6.7185,-1.89075,-2.851191128,-18.50068,-14.136,-5.54,-7.41,-24.035,-7.44,-8.572941,-4.704,-7.7501,-24.29663,-5.74161,-7.22475,-13.7735,0,0
2020-03-03 00:00:00,-2.166,-9.4564748,-10.03776247,-6.13304,-1.836125,-2.671413399,-17.3907,-13.7275,-5.48,-7.04,-23.826,-7.22,-7.9965,-3.616,-7.06971,-24.2896,-5.43077,-7.1136,-13.0455,0,0
2020-03-03 01:00:00,-2.2985,-9.762789,-10.30718335,-5.84199,-1.99325,-2.445815531,-17.94892,-14.098,-5.49,-7.66,-24.4435,-7.23,-8.145,-4.706,-7.24204,-25.34714,-5.61469,-7.144475,-13.481,0,0
2020-03-03 02:00:00,-2.8975,-9.3688829,-9.633403366,-5.62541,-1.928875,-2.413753148,-16.93204,-13.4805,-5.45,-7.15,-23.1895,-6.98,-7.8705,-4.447,-6.96711,-23.78325,-5.34223,-6.8913,-12.9415,0,0
2020-03-03 03:00:00,-2.3275,-9.29118525,-9.18186564,-5.31207,-1.840125,-2.400581664,-15.96475,-12.8345,-5.46,-6.5,-22.211,-6.73,-8.001,-5.12,-6.40965,-22.78271,-4.98199,-6.5949,-12.22,0,0
2020-03-03 04:00:00,-1.995,-9.13395835,-9.030777595,-5.34321,-1.789,-2.443324816,-15.15915,-12.331,-5.44,-6.07,-21.508,-6.59,-7.659,-4.641,-6.08247,-21.93797,-4.65158,-6.2985,-11.492,0,0
2020-03-03 05:00:00,-2.5175,-9.3934499,-9.179559238,-5.45189,-1.7845,-2.557973069,-14.83102,-12.1695,-5.46,-5.94,-21.5365,-6.67,-7.5825,-3.681,-6.02091,-21.84316,-4.59724,-6.452875,-11.4075,0,0
2020-03-03 06:00:00,-2.2895,-10.0370768,-10.11892679,-6.23266,-1.914875,-2.834703571,-16.36907,-13.0435,-5.78,-6.53,-23.0375,-7.35,-7.5825,-4.007,-6.61884,-23.51668,-5.0407,-7.2124,-12.714,0,0
2020-03-03 07:00:00,-3.325,-11.450723,-13.84792556,-8.58532,-2.39775,-3.355540438,-20.5941,-15.9505,-6.34,-8.3,-28.3005,-8.6,-7.5825,-4.202,-8.26519,-27.97902,-6.42067,-8.848775,-16.5555,0,0
2020-03-03 08:00:00,-4.9495,-13.3775022,-16.3945741,-9.51718,-2.744,-4.442758369,-23.91131,-18.7435,-7.47,-9.56,-32.281,-9.99,-7.5843,-4.402,-9.19239,-32.92035,-6.77711,-9.416875,-18.4795,0,0
2020-03-03 09:00:00,-5.3675,-13.6765611,-16.31995069,-9.7551,-2.6915,-5.209250459,-24.18358,-20.1875,-8.46,-9.82,-32.8795,-11.12,-7.5843,-4.816,-9.41298,-35.05474,-6.55785,-9.366825,-18.7135,0,0
2020-03-03 10:00:00,-4.7595,-13.5479827,-16.16129191,-9.72285,-2.587625,-5.672881507,-24.28067,-21.2515,-9.14,-9.65,-32.15,-11.51,-7.5906,-6.82,-9.43578,-36.2563,-6.50902,-9.3795,-18.4015,0,0
2020-03-03 11:00:00,-4.522,-12.80144395,-15.95201879,-9.66864,-2.4735,-6.572376168,-24.19099,-21.109,-9.32,-9.52,-31.8765,-11.76,-7.596,-5.588,-9.27751,-35.97218,-6.45221,-8.870225,-18.057,0,0
2020-03-03 12:00:00,-3.534,-13.0658531,-16.25637395,-9.69007,-2.489125,-6.622550658,-24.10891,-21.2135,-9.41,-9.57,-31.9775,-11.86,-7.5897,-4.868,-9.40861,-36.15072,-6.50009,-9.003475,-18.1935,0,0
2020-03-03 13:00:00,-5.111,-12.94650175,-15.62679789,-9.6521,-2.344625,-6.598604614,-24.1794,-21.223,-9.47,-9.53,-31.564,-11.96,-7.587,-4.575,-9.42077,-36.19037,-6.54987,-8.97715,-18.447,0,0
2020-03-03 14:00:00,-5.795,-12.45457015,-15.25952938,-9.52539,-2.401375,-6.538305517,-23.82904,-20.5485,-9.36,-9.16,-31.2465,-11.78,-7.5861,-4.208,-9.27865,-35.33466,-6.51244,-8.540025,-17.264,0,0
2020-03-03 15:00:00,-4.7025,-12.29547195,-15.0031086,-9.61265,-2.309,-6.437605728,-23.97534,-20.197,-9.2,-9.37,-30.7905,-11.45,-7.587,-4.295,-9.26364,-34.69108,-6.62245,-8.583575,-18.0635,0,0
2020-03-03 16:00:00,-3.5815,-12.4467199,-15.12785935,-9.64506,-2.31925,-6.393505082,-24.0369,-20.14,-8.96,-9.44,-30.857,-11.23,-7.5834,-6.598,-9.42267,-34.61072,-6.69104,-9.065875,-18.3235,0,0
2020-03-03 17:00:00,-4.605,-12.95939175,-15.88818025,-10.00976,-2.390875,-6.336692689,-25.25955,-20.482,-8.2,-10.12,-33.117,-11.07,-7.5834,-5.955,-10.23055,-35.42056,-7.40544,-10.751,-21.0405,0,0
2020-03-03 18:00:00,-4.997,-13.28597775,-16.00835095,-10.48124,-2.565875,-6.305626791,-26.93117,-21.4415,-7.29,-10.66,-34.751,-10.89,-7.5825,-2.999,-11.06009,-35.31796,-8.30661,-12.059775,-23.3805,0,0
2020-03-03 19:00:00,-4.579,-13.53164515,-17.57627175,-11.10755,-2.888625,-5.827573883,-29.89479,-22.2585,-6.89,-12.17,-36.727,-10.66,-7.5825,-2.512,-11.57537,-34.82339,-9.20588,-12.38705,-24.492,0,0
2020-03-03 20:00:00,-2.907,-12.36555815,-16.3968218,-10.37911,-2.773125,-4.68247336,-28.39151,-20.7195,-6.31,-11.35,-34.219,-9.94,-7.5825,-2.679,-11.17029,-32.67981,-8.44721,-11.331125,-22.4575,0,0
2020-03-03 21:00:00,-3.1825,-11.54296075,-14.58509035,-9.50541,-2.464,-3.784232695,-25.52099,-19.1045,-5.95,-10.23,-30.799,-9.29,-7.5825,-2.812,-10.19141,-30.13134,-8.08241,-9.9788,-19.877,0,0
2020-03-03 22:00:00,-2.8405,-10.23525155,-12.51450171,-8.18309,-2.075375,-3.376745823,-22.01834,-16.777,-5.7,-8.78,-27.151,-8.36,-7.5825,-3.252,-9.03887,-26.45389,-6.71194,-8.441225,-16.6205,0,0
2020-03-03 23:00:00,-3.154,-9.52836035,-10.57557382,-6.76274,-1.8475,-2.900568068,-18.48244,-14.2405,-5.5,-7.35,-23.9115,-7.53,-8.5365,-3.118,-7.76169,-24.22557,-5.75016,-7.2371,-13.5135,0,0
2020-03-04 00:00:00,-3.515,-9.2475489,-10.15288339,-6.21844,-1.82525,-2.752577109,-17.35099,-13.7655,-5.38,-6.99,-23.807,-7.17,-7.929,-2.886,-7.09631,-24.04792,-5.48948,-7.058025,-12.87,0,0
2020-03-04 01:00:00,-3.2395,-9.57421305,-10.40352112,-5.88582,-1.924375,-2.533269954,-17.87273,-14.136,-5.41,-7.59,-24.4435,-7.2,-8.1045,-3.249,-7.29904,-25.02585,-5.59018,-7.132125,-13.3315,0,0
2020-03-04 02:00:00,-3.04,-8.9763372,-9.73610865,-5.57646,-1.895125,-2.419052973,-16.69207,-13.4045,-5.41,-7.07,-23.0185,-6.86,-7.875,-2.721,-6.93956,-23.35404,-5.29511,-6.823375,-12.831,0,0
2020-03-04 03:00:00,-2.717,-8.8547809,-9.22386352,-5.31617,-1.831875,-2.327978563,-15.90167,-12.882,-5.4,-6.47,-22.0875,-6.62,-7.7535,-2.393,-6.41326,-22.2186,-5.00137,-6.45905,-12.1095,0,0
2020-03-04 04:00:00,-3.534,-8.56415405,-8.912436958,-5.32045,-1.767875,-2.284415485,-15.13502,-12.4925,-5.4,-6.13,-21.3465,-6.52,-7.5195,-1.883,-6.08513,-21.1489,-4.74734,-6.2985,-11.453,0,0
2020-03-04 05:00:00,-3.743,-8.9131603,-8.993981777,-5.48022,-1.763,-2.315076109,-14.87814,-12.3215,-5.4,-5.98,-21.3465,-6.61,-7.533,-1.876,-6.04656,-21.20191,-4.60028,-6.2985,-11.3815,0,0
2020-03-04 06:00:00,-3.1825,-9.18779865,-10.10748587,-6.22574,-1.822625,-2.569459614,-16.25678,-13.072,-5.72,-6.45,-22.895,-7.03,-7.9515,-2.002,-6.57742,-22.94288,-5.0198,-7.12595,-12.5905,0,0
2020-03-04 07:00:00,-3.6385,-11.1588425,-13.72390599,-8.50459,-2.2645,-3.289771048,-20.22455,-15.941,-6.31,-8.21,-28.044,-8.49,-8.901,-3.072,-8.20477,-27.34594,-6.31902,-8.73145,-16.3735,0,0
2020-03-04 08:00:00,-3.9615,-12.7964267,-16.34039484,-9.67506,-2.596125,-4.33222933,-23.54974,-18.544,-7.46,-9.66,-31.9675,-9.97,-8.901,-3.086,-9.2055,-32.38398,-6.85615,-9.651525,-18.525,0,0
2020-03-04 09:00:00,-6.65,-13.40604755,-16.5043191,-9.80337,-2.666125,-5.16421635,-24.49651,-20.292,-8.58,-9.78,-32.566,-11.13,-8.9028,-3.295,-9.50817,-34.78064,-6.86128,-9.57515,-18.746,0,0
2020-03-04 10:00:00,-7.22,-13.6383431,-16.86738571,-9.95744,-2.582125,-5.770651081,-24.65459,-21.394,-9.14,-9.92,-33.326,-11.9,-8.9028,-3.388,-9.57676,-36.00607,-6.72676,-9.827025,-19.3505,0,0
2020-03-04 11:00:00,-6.3175,-13.717257,-17.12621289,-9.92669,-2.612875,-6.72599094,-24.49784,-22.04,-9.5,-9.94,-33.3545,-12.04,-8.9028,-3.794,-9.62008,-36.44478,-6.67337,-9.710025,-19.3505,0,0
2020-03-04 12:00:00,-7.714,-13.92892815,-17.27884284,-9.97802,-2.658,-6.795026545,-24.82578,-22.5055,-9.49,-10.28,-34.485,-12.2,-8.9019,-3.798,-9.5893,-36.65948,-6.74595,-10.019425,-19.903,0,0
2020-03-04 13:00:00,-5.586,-13.84361635,-17.18636937,-9.95269,-2.63075,-6.866213574,-24.64604,-22.7145,-9.7,-10.24,-33.896,-12.44,-8.9019,-4.014,-9.73826,-37.37369,-6.77312,-10.057775,-19.903,0,0
2020-03-04 14:00:00,-6.669,-13.83637915,-16.92598068,-10.04534,-2.677,-6.781185528,-24.93142,-22.4675,-10.37,-10.38,-33.573,-12.46,-8.901,-4.724,-9.8021,-37.31004,-6.88047,-10.146175,-19.695,0,0
2020-03-04 15:00:00,-5.2155,-14.46946155,-16.7293545,-10.00097,-2.5475,-6.70514344,-24.66694,-21.8025,-10.36,-10.28,-33.0885,-12.13,-8.901,-5.322,-9.77493,-36.84872,-6.86052,-10.047375,-19.7535,0,0
2020-03-04 16:00:00,-6.118,-14.41312495,-16.88545597,-10.23388,-2.5275,-6.734802974,-25.04713,-21.603,-10.09,-10.5,-33.8295,-12.03,-8.9019,-6.644,-9.99229,-36.75151,-7.02449,-10.639525,-20.6765,0,0
2020-03-04 17:00:00,-5.206,-15.4366986,-17.30934963,-10.88797,-2.626875,-6.567879487,-26.95587,-21.736,-9.23,-10.99,-35.796,-11.51,-8.901,-5.99,-10.62898,-36.98217,-8.11471,-12.16475,-23.4,0,0
2020-03-04 18:00:00,-5.187,-15.3625403,-17.17919662,-11.46553,-2.732625,-6.533001414,-29.24518,-22.2775,-8.35,-11.53,-36.708,-11.29,-8.901,-5.111,-11.39468,-36.23623,-8.88706,-12.93045,-24.0045,0,0
2020-03-04 19:00:00,-4.123,-14.77645485,-18.04056981,-11.1829,-2.914,-5.975392399,-29.91683,-22.933,-7.8,-12.27,-37.3065,-10.92,-8.901,-3.92,-11.56606,-34.82168,-9.19334,-12.53525,-24.6935,0,0
2020-03-04 20:00:00,-3.99,-13.7800521,-16.64354583,-10.48966,-2.733,-4.731968609,-28.67309,-20.9,-6.89,-11.49,-34.295,-10.14,-8.901,-2.973,-11.17884,-32.27321,-8.5272,-11.30025,-22.5485,0,0
2020-03-04 21:00:00,-3.1635,-12.36575575,-14.48784829,-9.5342,-2.556625,-3.842886179,-25.49629,-19.152,-5.98,-10.22,-30.8655,-9.36,-10.089,-3.591,-10.20699,-29.76692,-8.07272,-9.9541,-20.0265,0,0
2020-03-04 22:00:00,-2.8215,-11.3297475,-12.19957265,-8.07846,-2.191875,-3.308338451,-22.12588,-16.606,-5.7,-8.84,-27.1985,-8.38,-9.0225,-3.072,-9.02386,-26.71419,-6.69883,-8.55855,-16.536,0,0
2020-03-04 23:00:00,-2.3655,-10.26203395,-10.5608831,-6.81912,-1.9165,-3.002830704,-18.78511,-14.3925,-5.56,-7.51,-23.8165,-7.62,-8.1765,-3.017,-7.83902,-24.38897,-5.77201,-7.12595,-13.91,0,0
2020-03-05 00:00:00,-2.6125,-9.81419255,-10.01497228,-6.25144,-1.861625,-2.825847111,-17.59989,-13.9555,-5.46,-7.05,-23.636,-7.36,-7.9155,-3.522,-7.0832,-24.17598,-5.48568,-7.033325,-12.9675,0,0
2020-03-05 01:00:00,-2.8595,-10.33857165,-10.35154097,-6.0223,-2.07575,-2.696251276,-18.15887,-14.2215,-5.46,-7.75,-24.453,-7.12,-8.181,-3.569,-7.29239,-25.25328,-5.63521,-7.2371,-13.5395,0,0
2020-03-05 02:00:00,-3.2585,-10.1332909,-9.569368914,-5.61351,-1.96025,-2.528345457,-16.93489,-13.4235,-5.44,-7.21,-23.1515,-6.88,-7.938,-3.306,-6.96616,-23.6056,-5.3656,-6.835725,-12.6945,0,0
2020-03-05 03:00:00,-3.344,-9.60781645,-9.075893201,-5.41766,-1.881,-2.531837592,-16.33962,-12.9865,-5.44,-6.64,-22.04,-6.61,-7.8075,-3.272,-6.57419,-22.4865,-5.1319,-6.68135,-12.0185,0,0
2020-03-05 04:00:00,-3.325,-9.55953935,-8.786012256,-5.30705,-1.774375,-2.402295234,-15.31666,-12.464,-5.42,-6.18,-21.432,-6.5,-7.605,-3.41,-6.11154,-21.54448,-4.79997,-6.329375,-11.2775,0,0
2020-03-05 05:00:00,-2.679,-9.7061234,-8.884883974,-5.41963,-1.772625,-2.4231118,-15.10538,-12.3595,-5.44,-6.09,-21.6125,-6.55,-7.5735,-4.413,-6.11705,-21.31496,-4.67514,-6.329375,-11.2515,0,0
2020-03-05 06:00:00,-2.527,-10.3210888,-10.0730926,-6.26374,-1.936125,-2.809869808,-16.1899,-13.034,-5.72,-6.47,-22.9045,-7.18,-7.6365,-5.963,-6.61675,-23.15264,-5.04279,-7.107425,-12.5385,0,0
2020-03-05 07:00:00,-4.226,-12.28025955,-13.6767599,-8.61545,-2.35625,-3.616956918,-20.8677,-15.8365,-6.42,-8.34,-28.253,-8.72,-8.0595,-7.25,-8.32941,-27.77249,-6.45164,-8.824075,-16.3345,0,0
2020-03-05 08:00:00,-6.8375,-13.91733765,-16.36905801,-9.75376,-2.75475,-4.663836355,-23.79655,-18.81,-7.56,-9.8,-32.4045,-10.01,-8.0595,-8.794,-9.30715,-32.45219,-7.0167,-9.787375,-18.785,0,0
2020-03-05 09:00:00,-4.233,-14.89746195,-16.65037823,-9.99797,-2.91475,-5.487347177,-24.97835,-20.71,-8.74,-10.26,-33.5255,-11.29,-8.0595,-10.571,-9.60355,-35.30561,-7.06591,-10.071425,-19.292,0,0
2020-03-05 10:00:00,-6.042,-15.37376695,-17.25919803,-10.37203,-2.921,-6.274738271,-25.67774,-22.23,-9.44,-10.68,-34.58,-12.18,-8.0604,-10.655,-9.87829,-36.7408,-7.01689,-10.36165,-19.877,0,0
2020-03-05 11:00:00,-4.867,-15.88942455,-17.52528716,-10.3217,-2.92375,-7.068782735,-25.56583,-23.1515,-9.72,-10.67,-34.7795,-12.44,-8.0604,-10.318,-9.83022,-37.29104,-6.94298,-10.31225,-20.631,0,0
2020-03-05 12:00:00,-5.6075,-15.84884025,-17.57523797,-10.27866,-2.856125,-7.073909294,-25.39008,-23.085,-9.68,-10.64,-34.5715,-12.44,-8.0604,-10.657,-9.81065,-37.50919,-6.8704,-10.369775,-20.605,0,0
2020-03-05 13:00:00,-5.7345,-15.8681623,-17.68001,-10.37353,-2.824125,-7.109675251,-25.79554,-23.826,-9.6,-10.73,-34.7985,-12.77,-8.0604,-10.512,-9.95201,-37.31448,-6.96217,-10.454925,-20.7935,0,0
2020-03-05 14:00:00,-4.1155,-15.7298855,-17.00279739,-10.19011,-2.72375,-6.881154079,-25.13833,-23.6835,-9.46,-10.56,-33.745,-12.48,-8.0604,-9.204,-9.86195,-36.61015,-6.94754,-10.031125,-19.9745,0,0
2020-03-05 15:00:00,-5.6225,-15.0944537,-16.4445146,-9.95747,-2.699375,-6.798872451,-24.63996,-22.7905,-9.4,-10.24,-32.8415,-12.02,-8.0604,-8.465,-9.83421,-36.0563,-6.81359,-9.834825,-19.656,0,0
2020-03-05 16:00:00,-3.9385,-15.08951005,-16.62851866,-10.14608,-2.60125,-6.649541275,-25.22212,-22.534,-9.16,-10.48,-33.2785,-11.85,-8.0595,-7.316,-9.95467,-35.97992,-6.95609,-10.6353,-20.6635,0,0
2020-03-05 17:00:00,-4.826,-15.42540385,-16.9133906,-10.77026,-2.68475,-6.662044049,-27.09609,-22.724,-8.31,-11.07,-34.922,-11.58,-8.0595,-5.324,-10.63202,-36.40932,-8.19546,-12.245025,-23.166,0,0
2020-03-05 18:00:00,-4.0945,-15.1025667,-17.02481753,-11.49826,-2.804,-6.546389275,-29.21725,-23.4935,-7.29,-11.61,-36.6605,-11.3,-8.0595,-5.263,-11.43648,-35.68238,-9.01949,-13.02925,-25.129,0,0
2020-03-05 19:00:00,-4.0185,-14.50128925,-17.5640404,-11.2343,-2.95375,-6.052439856,-30.34281,-23.7975,-6.89,-12.44,-37.012,-10.92,-8.0595,-4.735,-11.85942,-34.07783,-9.31741,-12.726675,-24.9015,0,0
2020-03-05 20:00:00,-3.667,-13.81714675,-16.04991916,-10.57859,-2.772875,-4.841035502,-28.79203,-22.021,-6.29,-11.55,-34.238,-10.26,-9.0675,-3.324,-11.29759,-31.45849,-8.58743,-11.39905,-22.4705,0,0
2020-03-05 21:00:00,-3.249,-12.69506755,-14.53139258,-9.6533,-2.528625,-3.776513403,-26.23273,-20.064,-6,-10.37,-31.008,-9.4,-9.7695,-2.99,-10.44487,-29.11009,-8.12117,-10.157875,-19.9225,0,0
2020-03-05 22:00:00,-2.7835,-11.50530655,-12.48385425,-8.32771,-2.195875,-3.309816721,-22.68068,-17.594,-5.72,-8.99,-27.531,-8.61,-9.6615,-2.37,-9.10898,-26.11246,-6.86679,-8.688225,-16.8675,0,0
2020-03-05 23:00:00,-2.9545,-10.60208455,-10.79317982,-7.1772,-1.92775,-2.946134973,-19.49894,-15.2855,-5.52,-7.62,-24.4055,-7.87,-8.6265,-2.77,-8.018,-23.997,-5.99697,-7.27415,-14.027,0,0
2020-03-06 00:00:00,-3.515,-10.3227494,-10.27222324,-6.45072,-1.8845,-2.822151434,-18.41157,-14.649,-5.44,-7.25,-24.1775,-7.58,-8.2755,-2.64,-7.27985,-24.13836,-5.61564,-7.119775,-13.13,0,0
2020-03-06 01:00:00,-3.534,-10.47909945,-10.51119002,-6.34294,-2.029375,-2.584303532,-18.96694,-15.1335,-5.43,-8.01,-24.8995,-7.36,-8.271,-2.61,-7.70317,-25.17158,-5.92857,-7.440875,-13.7345,0,0
2020-03-06 02:00:00,-3.6195,-10.2925698,-9.805148274,-5.82956,-1.953375,-2.416942027,-18.58656,-14.535,-5.43,-7.43,-23.9495,-7.16,-8.2305,-2.5,-7.29144,-24.14862,-5.59189,-7.2124,-13.078,0,0
2020-03-06 03:00:00,-4.066,-9.97094635,-9.495196996,-5.53516,-1.9365,-2.293745341,-17.80737,-14.003,-5.44,-6.7,-22.857,-6.96,-8.0235,-2.51,-6.85767,-22.85301,-5.36598,-6.687525,-12.3695,0,0
2020-03-06 04:00:00,-3.838,-9.66782985,-9.283516989,-5.46303,-1.867625,-2.331356997,-15.94537,-13.2905,-5.38,-6.18,-21.907,-6.8,-7.785,-2.41,-6.34961,-22.1198,-5.0331,-6.58255,-11.8365,0,0
2020-03-06 05:00:00,-3.61,-10.1533492,-9.300272424,-5.55567,-1.858125,-2.374215659,-15.87165,-13.1955,-5.46,-6.18,-22.1065,-6.83,-7.7715,-2.43,-6.3707,-22.07154,-5.00631,-6.5702,-11.739,0,0
2020-03-06 06:00:00,-3.591,-10.5257967,-10.38036826,-6.53993,-2.015125,-2.756680364,-17.03407,-13.8795,-5.72,-6.47,-23.5695,-7.42,-7.8885,-2.59,-6.83848,-23.22427,-5.27991,-7.1136,-12.922,0,0
2020-03-06 07:00:00,-4.731,-11.994756,-13.83961022,-8.64917,-2.359125,-3.377770937,-20.92185,-16.492,-6.4,-8.3,-28.4715,-8.77,-8.3295,-3.16,-8.35259,-27.35506,-6.46684,-8.799375,-16.6075,0,0
